ID,CooldownGroup,Name,ShortDescription,Description,Icon,ActionID,PrecastActionID,FinishActionID,PrecastFx,CastFx,FlyFx,ExplodeFx,BuffFx,ChainingSourceFx,ChainingTargetFx,ChainingFx,Type,Style,FactionID,BookID,CanDirectlyStudy,RequireLevel,RequireWeapon,IsDamageSkill,CastRange,AttackRadius,AnimationDuration,TargetType,ProgressTime,MissileSpeed,MissileCount,FixedHitRate,FixedCritRate,ShowSkillNameWhenUse,Property,Tag,ProgressFluction
316,316,Quỳ Hoa Hướng Dương,Hỗ trợ bản thân và đồng đội xung quanh,Võ công trong quyển Bí Cấp Quỳ Hoa. Sử dụng sẽ tăng ngoại công cho đồng đội xung quanh,FightSkillMingJiao_6,525,-1,-1,,"0,Cast_MJ;300,QuyHoaHuongDuong",,,,,,,Active,MultipleTargetsBuff,1,8,true,40,false,false,0,7,1200,SelfAndAlly,0,300,1,-1,-1,true,mingjiao_kuihuaxiangyang,,20
317,317,Nộ Phát Xung Quan,Hỗ trợ bản thân,"Tầng thứ nhất của quyển tâm pháp Thiên Địa Na Di Pháp, bước vào cảnh giới công thủ. Sử dụng sẽ tăng ngoại công công kích nhưng đồng thời sẽ làm giảm ngoại công phòng ngự của đệ tử Minh Giáo",FightSkillMingJiao_7,526,-1,-1,,"0,Cast_MJ;100,NoPhatXungQuan",,,"0,Buff_NoPhatXungQuan",,,,Active,SingleTargetBuff,1,9,true,20,false,false,0,0,1200,Self,0,300,1,-1,-1,true,mingjiao_nufazhongguan,,20
318,318,Lý Đại Đào Cương,Hỗ trợ bản thân,"Tâng thứ ba của quyển tâm pháp Thiên Địa Na Di Pháp, bước vào cảnh giới sinh tử. Sau khi sử dụng, khiến đệ tử Minh Giáo có thể tự sống lại khi bị tử vong",FightSkillMingJiao_8,527,-1,-1,,"0,Cast_MJ;100,LyDaiDaoCuong",,,,,,,Active,SingleTargetBuff,1,9,true,30,false,false,15,0,1200,Self,0,300,1,-1,-1,true,mingjiao_lidataogang,,20
319,319,Đấu Chiến Tinh Di,Tấn công một mục tiêu,"Tầng thứ sáu của quyển tâm pháp Thiên Địa Na Di Pháp, bước vảo cảnh giới hư thực. Sau khi sử dụng có thể gây sát thương và giảm nộ khí của đối phương",FightSkillMingJiao_9,528,-1,-1,,"0,Cast_MJ",,"0,DauChienTichDi",,,,,Active,MeleeSingleTarget,1,9,true,40,true,true,3,0,600,Enemy,0,300,1,100,-1,true,mingjiao_douzhanjingyi,,20
320,320,Kích Lưu Giáp,Bị động,Tăng khả năng ngoại thủ,FightSkillMingJiao_10,-1,-1,-1,,,,,,,,,Passive,None,1,10,true,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,mingjiao_jiliujia,,20
321,321,Thủy Yêm Thất Quân,Tấn công một mục tiêu,"Một trong những Minh Giáo tuyệt kỹ, là công phu đắc ý của Lâm Thế Trưởng Giáo chủ. Sử dụng sẽ gây sát thương lớn lên đối thủ, khiến đối thủ rơi vào trạng thái suy nhược",FightSkillMingJiao_11,533,-1,-1,,"0,Cast_MJ",,"0,ThuyYemThatQuan",,,,,Active,MeleeSingleTarget,1,10,true,1,true,true,3,0,1200,Enemy,0,300,1,-1,-1,true,mingjiao_shuiyanshijun,,20
32101,-1,Thủy Yêm Thất Quân - Hư nhược,,"Hư nhược, giảm thể lực, trí lực",FightSkillMingJiao_11,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,mingjiao_shuiyanshijun_child,,20
322,322,Thủy Thần Hạ Phàm,Trấn phái tiêu thức,"Thủy Thần Cộng Công giáng phàm, mang theo khí huyết của Hồng Thủy. Sử dụng có thể giúp đệ tử Minh Giáo giữ tư thế phòng thủ",FightSkillMingJiao_12,535,534,-1,"0,PreCast_ThuyThanHaPham","0,Cast_MJ;0,Buff_ThuyThanHaPham",,,,,,,Active,SingleTargetBuff,1,10,true,30,false,false,0,0,300,Self,5000,300,1,-1,-1,true,mingjiao_shuishenxiafan,,20
32201,-1,Thủy Thần Hạ Phàm - Hư nhược,,"Hư nhược, giảm nội ngoại công",FightSkillMingJiao_12,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,mingjiao_shuishenxiafan_child,,20
323,323,Trường Sinh Thủy,Hỗ trợ đồng đội,Nước Trường Sinh. Sử dụng sẽ có hiệu quả làm giảm mất sinh lực liên tục cho đệ tử Minh Giáo và đồng đội,FightSkillMingJiao_13,532,-1,-1,,"0,Cast_MJ;200,TruongSinhThuy",,,,,,,Active,SingleTargetBuff,1,10,true,50,false,false,15,0,300,PeacePlayer,0,300,1,-1,-1,true,mingjiao_changshengshui,,20
324,324,Liệt Diệm Đao,Bị động,"Từ các loại vũ khí như Trường đao, thương giúp đệ tử Minh Giáo tăng khả năng công kích ngoại công",FightSkillMingJiao_14,-1,-1,-1,,,,,,,,,Passive,None,1,11,true,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,mingjiao_lieyandao,,20
325,325,Hỏa Thiêu Xích Bích,Tấn công một mục tiêu,"Một trong những Minh Giáo tuyệt kỹ, là công phu đắc ý của Lã Sư Tương Thánh Sử. Sử dụng sẽ gây sát thương lớn lên đối thủ, khiến đối thủ rơi vào trạng thái thiêu đốt",FightSkillMingJiao_15,529,-1,-1,,"0,Cast_MJ;0,MJ_aaaaaaaaaa10",,"0,HoaThieuXichBich",,,,,Active,MeleeSingleTarget,1,11,true,1,true,true,3,0,1200,Enemy,0,300,1,-1,-1,true,mingjiao_huoqiaochibi,,20
32501,-1,Hỏa Thiêu Xích Bích - Thiêu đốt,,"Thiêu đốt, mất máu liên tục mỗi giây",FightSkillMingJiao_15,-1,-1,-1,,,,,"0,ThieuDot",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,mingjiao_huoqiaochibi_child,,20
326,322,Hỏa Thần Hạ Phàm,Trấn phái tiêu thức,"Hỏa Thần Chúc Dung giáng phàm, mang theo khí huyết của Liệt Hoả. Sử dụng có thể giúp đệ tử Minh Giáo giữ tư thế tấn công",FightSkillMingJiao_16,531,530,-1,"0,PreCast_HoaThanHaPham","0,Cast_MJ;0,Buff_HoaThanHaPham",,,,,,,Active,SingleTargetBuff,1,11,true,30,false,false,0,0,300,Self,5000,300,1,-1,-1,true,mingjiao_huoshenxiafan,,20
327,327,Địa Ngục Hoả,Khống chế nhiều mục tiêu xung quanh,Dùng lửa địa ngục đốt cháy đối thủ. Sử dụng khiến đối thủ rơi vào trạng thái hôn mê,FightSkillMingJiao1_1,536,-1,-1,,"0,Cast_MJ;0,DiaNgucHoa",,,"0,HonMe",,,,Active,MultipleTargetsAroundSelf,1,11,true,50,true,false,0,5,300,Enemy,0,300,1,100,-1,true,mingjiao_diyuhuo,,20
328,328,Hỏa Diệm Liên Hoàn Trảm,Tấn công một mục tiêu,"Một trong những Minh Giáo tuyệt kỹ, là công phu đắc ý của Bàng Vạn Xuân Thánh Sử. Sử dụng sẽ gây cho đối thủ một đòn hủy diệt cực lớn",FightSkillMingJiao1_2,537,-1,-1,,"0,Cast_MJ","0,HoaDiemLienHoanTram",,,,,,Active,MeleeSingleTarget,1,12,true,10,true,true,3,0,300,Enemy,0,300,1,-1,-1,true,mingjiao_huoyanlianhuanzhan,,20
329,329,Toạ Địa Cầu Toàn,Hỗ trợ bản thân,Võ công cổ thần bí của xứ Ba Tư Thánh Hỏa Mệnh. Sử dụng giúp đệ tử Minh Giáo không bị ảnh hưởng của hiệu quả tản công,FightSkillMingJiao1_3,538,-1,-1,,"0,Cast_MJ3",,,"0,ToaDiaCau",,,,Active,SingleTargetBuff,1,12,true,30,false,false,0,0,300,Self,0,300,1,-1,-1,true,mingjiao_zuodigouquan,,20
330,330,Vô Trung Sinh Hữu,Hỗ trợ bản thân,"Thần công lưu truyền của Sơn Trung Lão Nhân trên núi Hoắc Sơn, chống hại người, diệt phật. Sử dụng đòn công kích của bản thân sẽ tăng khả năng phòng thủ, coi nhẹ mục tiêu",FightSkillMingJiao1_4,539,-1,-1,,"0,Cast_MJ1",,,"0,VoTrungSinhHuu",,,,Active,SingleTargetBuff,1,12,true,60,false,false,0,0,300,Self,0,300,1,-1,-1,true,mingjiao_wuzhongshengyou,,20
331,331,Thuần Dương Vô Cực,Hỗ trợ bản thân,Cửu Dương Thiên Thư vốn được mệnh danh là thiên hạ võ học chi bảo. Sau khi sử dụng có thể tăng sát thương hệ hỏa và kháng hỏa,FightSkillMingJiao1_5,708,-1,-1,,"0,Cast_MJ;0,ThuanDuongVoCuc",,,"0,Buff_ThuanDuongVoCuc",,,,Active,SingleTargetBuff,1,56,false,65,false,false,0,0,1200,Self,0,300,1,-1,-1,true,mingjiao_chunyangwuji,,20
332,332,Quỳ Hoa Thần Lực,Hỗ trợ đồng đội,Sự quan tâm của Minh Giáo đệ tử giành cho hảo hữu. Sử dụng sẽ nâng cao sức mạnh của đồng đội,FightSkillMingJiao1_6,699,-1,-1,,"0,Cast_MJ;600,all_bj00000",,,,,,,Active,SingleTargetBuff,1,7,true,1,false,false,15,0,1200,PeacePlayer,0,300,1,-1,-1,true,mingjiao_kuihuashenli,,20
333,333,Cự Hoả Thiêu Thiên,Hỗ trợ đồng đội,Sự quan tâm của Minh Giáo đệ tử giành cho hảo hữu. Sử dụng sẽ nâng cao khả năng sát thương cho đồng đội,FightSkillMingJiao1_7,699,-1,-1,,"0,Cast_MJ;600,all_bj00000",,,,,,,Active,SingleTargetBuff,1,56,false,1,false,false,15,0,1200,PeacePlayer,0,300,1,-1,-1,true,mingjiao_juhuoqiaotian,,20
334,334,Phong Hỏa Liên Thành,Khống chế một mục tiêu,"Tuyệt kỹ lưu truyền trong Cửu Dương Thiên Thư, dùng liệt hỏa để làm loạn tâm trí của đối thủ, sau khi sử dụng có thể khiến cho đối thủ bị choáng đồng thời kéo đối thủ đến gần bên đệ tử Minh Giáo",FightSkillMingJiao1_8,734,-1,-1,,"0,Cast_MJ4",,,"0,PhongHoaLienThanh",,,mingjiao_fenghuoliancheng,Active,MeleeSingleTarget,1,56,false,45,true,false,15,0,600,EnemyPlayer,0,300,1,100,-1,true,mingjiao_fenghuoliancheng,,20
335,335,Nộ Hoả Liên Trảm,Hỗ trợ bản thân,"Tuyệt học trong Cửu Dương Thiên Thư, sau khi sử dụng càng chiến càng mãnh liệt, gia tăng lượng sát thương tương ứng, đồng thời trong lúc tấn công gia tăng tốc độ di chuyển của bản thân.",FightSkillMingJiao1_9,741,-1,-1,,"0,Cast_MJ;0,NoHoaLienTram;0,NoHoaLienTram1;0,NoHoaLienTram2",,,"0,Buff_NoHoaLienTram;0,Buff_NoHoaLienTram1",,,,Active,SingleTargetBuff,1,56,false,1,false,false,0,0,600,Self,0,300,1,-1,-1,true,mingjiao_nuhuolianzhan,,20
33501,-1,Nộ Hỏa Liên Trảm - Cuồng bạo,,"Đánh trúng mục tiêu sát thương tăng dần, tối đa 15 lần",FightSkillMingJiao1_9,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,80,false,false,0,0,0,Self,0,300,1,-1,-1,false,mingjiao_nuhuolianzhan_child,,20
336,336,Thiên Hỏa Nhiên Khung,Tấn công một mục tiêu,"Một trong những tuyệt học của Võ Lâm, căn cứ theo tâm pháp của bản thân gây lượng sát thương tuyện đối cho đối thủ",FightSkillshipotianjing_4,782,-1,-1,,"0,Cast_MJ;0,Fly_ThienHoaNhienKhung",,"0,EXP_ThienHoaNhienKhung",,,,,Active,MeleeSingleTarget,1,73,false,1,true,true,3,0,450,Enemy,0,300,1,100,-1,true,eighthbook_damage_physical,,20
337,337,Phần Diễm Nhiễu Thân,Khống chế một mục tiêu,"Một trong những tuyệt học của Võ Lâm, căn cứ theo tâm pháp của bản thân, đồng thời dễ dàng khống chế đối thủ",FightSkillkunxiansuo_4,781,-1,-1,,"0,Cast_MJ;0,PhanDiemNhieuThan",,"0,PhongHuyet",,,,,Active,MeleeSingleTarget,1,73,false,1,true,false,3,0,1200,Enemy,0,300,1,100,-1,true,eighthbook_control_physical,,20
341,341,Bàn Long Kích,Tấn công một mục tiêu liên tục,Công phu nhập môn của Cái Bang đệ tử. Sử dụng sẽ gây sát thương liên tiếp lên đối phương,FightSkillGaiBang1_1,540,-1,-1,,"0,Cast_GB","0,BanLongKich","0,EXP_BanLongKich",,,,,Active,MeleeSingleTarget,2,13,true,1,true,true,3,0,800,Enemy,0,300,3,-1,-1,false,gaibang_banlongji,,20
34101,-1,Bàn Long Kích - Liên kích,,Phục hồi liên kích,FightSkillGaiBang1_1,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,gaibang_fuhuolianjidian,,20
342,342,Thiên Lý Hoành Hành,Tấn công nhiều mục tiêu xung quanh,"Hoành Hành Thiên Lý, công phu vương đạo khiến đối thủ tan tác.Sử dụng sẽ gây sát thương lớn lên nhiều đối thủ",FightSkillGaiBang1_2,541,-1,-1,,"0,Cast_GB;500,ThienLyHoanhHanh",,,,,,,Active,MultipleTargetsAroundSelf,2,13,true,10,true,true,0,8,1200,Enemy,0,300,1,95,-1,true,gaibang_tianlihengxing,,20
343,343,Xung Trận Trảm Tướng,Tấn công một mục tiêu,"Một trong những Cái Bang tuyệt kỹ, là công phu đắc ý của Hề Tam Kỳ trưởng lão. Sử dụng sẽ gây sát thương lớn thuộc tính độc lên đối thủ",FightSkillGaiBang1_3,542,-1,-1,,"0,Cast_GB;0,Cast_XungTranTramTuong","0,XungTranTramTuong",,,,,,Active,MeleeSingleTarget,2,14,true,45,true,true,3,0,900,Enemy,0,300,1,-1,-1,true,gaibang_zhongzhenzhanxiang,,20
344,344,Bát Bộ Hãn Thiềm,Hỗ trợ bản thân,Khinh công Địa Đường trong Cực Vi Kinh Điển của võ lâm. Nghe nói khi sử dụng trong vòng 8 bước có thể đi mây về gió.,FightSkillGaiBang1_4,543,-1,-1,,"0,Cast_GB2",,,"0,Buff_BatBoHamThiem",,,,Active,SingleTargetBuff,2,14,true,20,false,false,0,0,300,Self,0,300,1,-1,-1,true,gaibang_babugantian,,20
345,345,Tuyết Nê Hồng Trảo,Khống chế một mục tiêu,"Một đòn bất ngờ, giống như là dấu chân chim hồng trên bãi tuyết. Sử dụng khiến đối thủ rơi vào trạng thái tản công",FightSkillGaiBang1_5,544,-1,-1,,"0,Cast_GB;200,SubCast_TuyetNeHongTrao",,"0,EXP_TuyetNeHongTrao","0,TanCong",,,,Active,MeleeSingleTarget,2,14,true,30,true,false,3,0,400,Enemy,0,300,1,-1,-1,true,gaibang_xuenihongzhao,,20
346,346,Niêm Y Thập Bát Điệt,Hỗ trợ bản thân và đồng đội,"Một trong những Cái Bang tuyệt kỹ, là công phu đắc ý của Bạch Thế Kính trưởng lão. Sử dụng sẽ tăng né tránh cho đồng đội xung quanh",FightSkillGaiBang1_6,545,-1,-1,,"0,SubCast_NiemYThapBatDiet;0,SubCast_NiemYThapBatDiet1",,,,,,,Active,MultipleTargetsBuff,2,14,true,40,false,false,0,7,1200,SelfAndAlly,0,300,1,-1,-1,true,gaibang_nianyishibadie,,20
347,347,Phi Long Tại Thiên,Tấn công một mục tiêu,"Hàng Long Thập Bát Chưởng tầng thứ 2, Song Chưởng Liên Hoàn, khiến cho đối thủ không thể né tránh. Sử dụng sẽ gây sát thương lớn lên đối thủ",FightSkillGaiBang1_7,546,-1,-1,,"0,Cast_GB;0,Fly_PhiLongTaiThien;0,Fly_PhiLongTaiThien1",,,,,,,Active,MeleeSingleTarget,2,15,true,10,true,true,5,0,600,Enemy,0,300,1,-1,-1,true,gaibang_feilongzaitian,,20
348,348,Tiềm Long Vật Dụng,Khống chế nhiều mục tiêu xung quanh,"Hàng Long Thập Bát Chưởng tầng thứ 4, Chưởng Phong Lăng Lệ, Thứ Nhân Song Mục. Sử dụng sẽ khiến số lượng lớn đối thủ rơi vào trạng thái bị thất minh",FightSkillGaiBang1_8,547,-1,-1,,"0,Cast_GB;0,Fly_TiemLongVatDung",,"0,ThatMinh","0,Buff_ThatMinh",,,,Active,MultipleTargetsAroundSelf,2,15,true,30,true,false,0,7,300,Enemy,0,300,1,100,-1,true,gaibang_qianlongwuyong,,20
349,349,Kiến Long Tại Điền,Hỗ trợ bản thân,"Hàng Long Thập Bát Chưởng tầng thứ 9, có thể gây tổn thương tâm mạch đối thủ. Sử dụng khi tấn công đối thủ sẽ khiến đối thủ rơi vào trạng thái trúng độc",FightSkillGaiBang1_9,548,-1,-1,,"0,Cast_GB;100,KienLongTaiDien",,,,,,,Active,SingleTargetBuff,2,15,true,40,false,false,0,0,1200,Self,0,300,1,-1,-1,true,gaibang_jianlongzaitian,,20
34901,-1,Kiến Long Tại Điền - Trúng độc,,"Trúng độc, mất máu liên tục mỗi giây",FightSkillGaiBang1_9,-1,-1,-1,,,,,"0,Buff_KienLongTaiDien",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,gaibang_jianlongzaitian_child,,20
350,350,Tướng Quân Lệnh,Tăng 50% hiệu quả phòng thủ ngoại công,Tăng khả năng ngoại thủ,FightSkillGaiBang1_10,-1,-1,-1,,,,,,,,,Passive,None,2,16,true,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,gaibang_xiangjunling,,20
351,351,Thanh Long Xuất Thủy,Tấn công một mục tiêu,"Một trong những Cái Bang tuyệt kỹ, là công phu đắc ý của Tống Từ trưởng lão. Sử dụng sẽ gây sát thương lớn và phục hồi 1 lượng sinh lực nhất định cho đệ tử Cái Bang",FightSkillGaiBang1_11,549,-1,-1,,"0,Cast_GB;0,Fly_ThanhLongXuatThuy",,"0,EXP_ThanhLongXuatThuy",,,,,Active,MeleeSingleTarget,2,16,true,1,true,true,3,0,800,Enemy,0,300,1,-1,-1,true,gaibang_qinglongchushui,,20
35101,-1,Thanh Long Xuất Thủy - Hồi phục,,Hồi phục máu cho bản thân,FightSkillGaiBang1_11,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,gaibang_qinglongchushui_child,,20
352,352,Cầm Long Thức,Trấn phái tiêu thức,"Một trong những Cái Bang tuyệt kỹ, là công phu đắc ý của Trần Cô Nhạn trưởng lão. Sử dụng có thể giúp đệ tử Cái Bang giữ tư thế tấn công",FightSkillGaiBang1_12,551,550,-1,"0,SubCast_CamLongThuc","0,Cast_GB;0,Buff_CamLongThuc",,,,,,,Active,SingleTargetBuff,2,16,true,30,false,false,0,0,300,Self,5000,300,1,-1,-1,true,gaibang_qinlongshi,,20
35201,-1,Cầm Long Thức - Hư nhược,,"Hư nhược, giảm chính xác",FightSkillGaiBang1_12,-1,-1,-1,,,,,,,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,gaibang_qinlongshi_child,,20
353,353,Bái Nhiên Hữu Vũ,Hỗ trợ bản thân,"Thanh phong từ lai, phái nhiên hữu vũ, sử dụng có thể xoá bỏ hiệu quả gây hư nhược cho đệ tử Cái Bang",FightSkillGaiBang1_13,552,-1,-1,,"0,Cast_GB;200,BaiNhienHuuVu",,,,,,,Active,SingleTargetBuff,2,16,true,50,false,false,0,0,300,Self,0,300,1,-1,-1,true,gaibang_bairanyouwu,,20
354,354,Phá Hổ Lệnh,Bị động,"Từ các loại vũ khí như Trường đao, thương giúp đệ tử Cái Bang tăng khả năng công kích ngoại công",FightSkillGaiBang1_14,-1,-1,-1,,,,,,,,,Passive,None,2,17,true,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,gaibang_pohuling,,20
355,355,Chấn Kinh Bách Lý,Tấn công một mục tiêu,"Một trong những Cái Bang tuyệt kỹ, là công phu đắc ý của Lư Chương trưởng lão. Sử dụng sẽ gây sát thương lớn lên đối thủ",FightSkillGaiBang1_15,553,-1,-1,,"0,Cast_GB",,"0,SubCast_ChanKinhBachLy",,,,,Active,MeleeSingleTarget,2,17,true,1,true,true,3,0,1200,Enemy,0,300,1,-1,-1,true,gaibang_zhenjingbaili,,20
356,352,Khống Hạc Thức,Trấn phái tiêu thức,"Một trong những Cái Bang tuyệt kỹ, là công phu đắc ý của Ngô Trường Phong trưởng lão. Sử dụng có thể giúp đệ tử Cái Bang giữ tư thế phòng thủ",FightSkillGaiBang1_16,555,554,-1,"0,SubCast_KhongHacThuc","0,Cast_GB;0,Buff_KhongHacThuc",,,,,,,Active,SingleTargetBuff,2,17,true,30,false,false,0,0,300,Self,5000,300,1,-1,-1,true,gaibang_kongheshi,,20
35601,-1,Khống Hạc Thức - Liên kích,,Phục hồi liên kích,FightSkillGaiBang1_16,-1,-1,-1,,,,,,,,,Auto,SingleTargetBuff,-1,-1,false,1,false,false,0,0,0,Self,0,300,1,-1,-1,false,gaibang_kongheshi_child,,20
357,357,Lữ Sương Băng Chỉ,Hỗ trợ bản thân,"Sơn Vũ Dục Lai, Lữ Sương Băng Chỉ, sử dụng có thể giúp đệ tử Cái Bang đánh một đòn hội tâm nhất kích ở lần kế tiếp",FightSkillGaiBang_1,556,-1,-1,,"0,Cast_GB;100,SubCast_LuSuongBangChi",,,"0,Buff_LuSuongBangChi",,,,Active,SingleTargetBuff,2,17,true,50,false,false,0,0,300,Self,0,300,1,-1,-1,true,gaibang_lishuangbingzhi,,20
358,358,Kháng Long Hữu Hối,Tấn công một mục tiêu,Đây là một chiêu uy lực nhất trong Hàng Long Thập Bát Chưởng. Sử dụng có thể đánh một đòn trời long đất lở vào mục tiêu,FightSkillGaiBang_2,557,-1,-1,,"0,Cast_GB;0,SubCast_KhangLongHuuHoi;0,Fly_KhangLongHuuHoi1",,"0,EXP_KhangLongHuuHoi",,,,,Active,MeleeSingleTarget,2,18,true,10,true,true,3,0,300,Enemy,0,300,1,-1,-1,true,gaibang_kanglongyouhui,,20
359,359,Thần Long Bái Vĩ,Hỗ trợ bản thân,Tuyệt chiêu Hàng Long Thập Bát Chưởng chuyển bại thành thắng. Sử dụng sẽ không bị định thân và hôn mê,FightSkillGaiBang_3,558,-1,-1,,"0,Cast_GB;200,ThanLongBaiVi",,,,,,,Active,SingleTargetBuff,2,18,true,30,false,false,0,0,300,Self,0,300,1,100,-1,true,gaibang_shanlongbaiwei,,20
360,360,Long Chiến Vu Dã,Hỗ trợ bản thân,"Hàng Long Thập Bát Chưởng tầng thứ 15, Long Chiến Vu Dã, Kỳ Huyết Huyền Hoàng. Sử dụng sẽ tăng né tránh lên rất cao cho đệ tử Cái Bang",FightSkillGaiBang_4,559,-1,-1,,"0,Cast_GB;0,SubCast_LongChienVuDa",,,"0,Buff_LongChienVuDa",,,,Active,SingleTargetBuff,2,18,true,60,false,false,0,0,300,Self,0,300,1,100,-1,true,gaibang_longzhanwuye,,20
361,361,Thiên Hạ Vô Cẩu,Tấn công nhiều mục tiêu xung quanh,Tuyệt chiêu Cái Bang Tuyệt Thế Thần Công Đả Cẩu Bổng pháp. Sử dụng sẽ gây cho đối thủ xung quanh một tai họa chêt người,FightSkillGaiBang_5,709,-1,-1,,"0,Cast_GB;0,SubCast_ThienHaVoCau;0,Cast_ThienHaVoCau",,,,,,,Active,MultipleTargetsAroundSelf,2,57,false,65,true,true,0,7,600,Enemy,0,300,1,95,-1,true,gaibang_tianxiawugou,,20
36101,-1,Thiên Hạ Vô Cẩu - Giảm tốc,,"Cương ngạnh, tốc độ di chuyển giảm",FightSkillGaiBang_5,-1,-1,-1,,,,,"0,CuongNganh",,,,Auto,MeleeSingleTarget,-1,-1,false,1,false,false,0,0,0,Enemy,0,300,1,100,-1,false,gaibang_tianxiawugou_child,,20
362,362,Như Ảnh Tùy Hình,Hỗ trợ đồng đội,Sự quan tâm của Cái Bang đệ tử giành cho hảo hữu. Sử dụng sẽ tăng thân pháp cho đồng đội,FightSkillGaiBang_6,699,-1,-1,,"0,Cast_GB;600,SubCast_NhuAnhTuyHinh",,,,,,,Active,SingleTargetBuff,2,13,true,1,false,false,15,0,1200,PeacePlayer,0,300,1,-1,-1,true,gaibang_ruyingsuixing,,20
363,363,Bát Thảo Tầm Xà,Hỗ trợ đồng đội,Sự quan tâm của Cái Bang đệ tử giành cho hảo hữu. Sử dụng sẽ tăng khả năng sát thương cho đồng đội,FightSkillGaiBang_7,700,-1,-1,,"0,Cast_GB;600,SubCast_NhuAnhTuyHinh",,,,,,,Active,SingleTargetBuff,2,57,false,1,false,false,15,0,1200,PeacePlayer,0,300,1,100,-1,true,gaibang_bacaoxunshe,,20
